,link,#_clicks,in_image,#_link_in_img,#_link_in_article
3993,tamil language,4,0,0.0,7.0
3994,tamil people,1,0,0.0,1.0
3995,tank,8,0,0.0,14.0
3996,tansy,2,0,0.0,1.0
3997,tantalum,3,0,0.0,4.0
3998,tanzania,13,0,0.0,158.0
3999,tao te ching,3,0,0.0,6.0
4000,taoism,2,0,0.0,34.0
4001,tarragon,2,0,0.0,5.0
4002,tashkent,0,0,0.0,8.0
4003,tasmanian devil,6,0,0.0,3.0
4004,tawny owl,0,0,0.0,2.0
4005,tay-sachs disease,2,0,0.0,2.0
4006,tay rail bridge,3,0,0.0,2.0
4007,tex,3,0,0.0,9.0
4008,tea,22,0,0.0,48.0
4009,technetium,3,0,0.0,6.0
4010,technology,187,0,0.0,61.0
4011,tehran,5,0,0.0,16.0
4012,tel aviv,1,0,0.0,19.0
4013,telecommunication,25,0,0.0,4.0
4014,telephone,35,0,0.0,38.0
4015,telephone exchange,4,0,0.0,0.0
4016,telescope,39,0,0.0,46.0
4017,television,189,0,0.0,153.0
4018,tellurium,2,0,0.0,6.0
4019,temperate,35,0,0.0,55.0
4020,temple of artemis,5,0,0.0,0.0
4021,templon,0,0,0.0,0.0
4022,tennis,37,0,0.0,76.0
4023,tennis masters cup,3,0,0.0,5.0
4024,"tenzin gyatso, 14th dalai lama",0,0,0.0,0.0
4025,tenzing norgay,0,0,0.0,6.0
4026,terbium,0,0,0.0,3.0
4027,terik,0,0,0.0,0.0
4028,tern,1,0,0.0,3.0
4029,terrorism,23,0,0.0,39.0
4030,textile,12,0,0.0,30.0
4031,thailand,29,0,0.0,150.0
4032,thalassemia,4,0,0.0,1.0
4033,thallium,2,0,0.0,6.0
4034,the absent-minded beggar,2,0,0.0,1.0
4035,the adventures of tintin,6,0,0.0,5.0
4036,the anarchy,2,0,0.0,9.0
4037,the ashes,6,0,0.0,4.0
4038,the bahamas,22,0,0.0,12.0
4039,the beano,3,0,0.0,3.0
4040,the beatles,47,0,0.0,53.0
4041,the beatles discography,5,0,0.0,0.0
4042,the blitz,12,0,0.0,9.0
4043,the broads,6,0,0.0,2.0
4044,the brothers karamazov,3,0,0.0,8.0
4045,the canadian,1,0,0.0,1.0
4046,the cantos,0,0,0.0,6.0
4047,the cat in the hat,8,0,0.0,5.0
4048,the catcher in the rye,0,0,0.0,0.0
4049,the catlins,0,0,0.0,0.0
4050,"the championships, wimbledon",7,0,0.0,0.0
4051,the children's machine,0,0,0.0,0.0
4052,the count of monte cristo,3,0,0.0,1.0
4053,the country wife,2,0,0.0,6.0
4054,the curious incident of the dog in the night-time,1,0,0.0,0.0
4055,the dandy,0,0,0.0,4.0
4056,the fairy-queen,4,0,0.0,2.0
4057,the famous five (characters),0,0,0.0,0.0
4058,the fens,2,0,0.0,2.0
4059,the frogs,0,0,0.0,0.0
4060,the gambia,2,0,0.0,67.0
4061,the godfather,1,0,0.0,6.0
4062,the great exhibition,1,0,0.0,3.0
4063,the hague,10,1,1.0,41.0
4064,the hitchhiker's guide to the galaxy,5,0,0.0,6.0
4065,the hobbit,4,0,0.0,13.0
4066,the holocaust,37,0,0.0,35.0
4067,the illuminatus! trilogy,0,0,0.0,2.0
4068,the importance of being earnest,0,0,0.0,1.0
4069,the iron bridge,2,0,0.0,0.0
4070,the king's regiment (liverpool),0,0,0.0,0.0
4071,the last supper (leonardo),10,0,0.0,0.0
4072,the legend of zelda series,11,0,0.0,0.0
4073,"the lion, the witch and the wardrobe",1,0,0.0,1.0
4074,the lion king,53,0,0.0,4.0
4075,the lorax,6,0,0.0,1.0
4076,the lord of the rings,11,0,0.0,22.0
4077,the lord of the rings film trilogy,10,0,0.0,4.0
4078,the magic flute,5,0,0.0,1.0
4079,the marriage of figaro,8,0,0.0,5.0
4080,the merchant of venice,4,0,0.0,2.0
4081,the mismeasure of man,3,0,0.0,4.0
4082,the old man and the sea,6,0,0.0,4.0
4083,the origin of species,13,0,0.0,16.0
4084,the oz books,0,0,0.0,0.0
4085,the picture of dorian gray,1,0,0.0,1.0
4086,the pilgrim's progress,2,0,0.0,3.0
4087,the quatermass experiment,2,0,0.0,5.0
4088,the relapse,1,0,0.0,4.0
4089,the rime of the ancient mariner,2,0,0.0,6.0
4090,the rite of spring,1,0,0.0,3.0
4091,the rolling stones,7,0,0.0,23.0
4092,the seagull,2,0,0.0,1.0
4093,the shawshank redemption,5,0,0.0,2.0
4094,the simpsons,45,0,0.0,34.0
4095,the smiths,4,0,0.0,6.0
4096,the supremes,5,0,0.0,4.0
4097,the temptations,1,0,0.0,3.0
4098,the wall street journal,9,0,0.0,8.0
4099,the waste land,6,0,0.0,10.0
4100,the west wing (tv series),1,0,0.0,0.0
4101,the x-files,6,0,0.0,6.0
4102,theatre,580,0,0.0,40.0
4103,"theatre royal, drury lane",0,0,0.0,3.0
4104,theatre in the round,10,0,0.0,1.0
4105,theodore roosevelt,26,0,0.0,42.0
4106,therizinosaurus,0,0,0.0,0.0
4107,thermodynamic temperature,6,0,0.0,2.0
4108,thermodynamics,12,0,0.0,19.0
4109,theropoda,8,0,0.0,3.0
4110,theta,0,0,0.0,0.0
4111,thiamine,7,0,0.0,6.0
4112,third servile war,2,0,0.0,1.0
4113,thomas aquinas,5,0,0.0,24.0
4114,thomas becket,3,0,0.0,11.0
4115,thomas cranmer,3,1,1.0,22.0
4116,thomas edison,12,0,0.0,15.0
4117,thomas gainsborough,3,0,0.0,10.0
4118,thomas hobbes,3,0,0.0,27.0
4119,thomas jefferson,29,0,0.0,61.0
4120,thomas malthus,4,0,0.0,11.0
4121,thomas more,2,0,0.0,19.0
4122,thomas pynchon,0,0,0.0,7.0
4123,thomas samuel kuhn,2,0,0.0,0.0
4124,thor,27,0,0.0,7.0
4125,thorax,6,0,0.0,9.0
4126,thorium,6,0,0.0,18.0
4127,thrasybulus,3,0,0.0,3.0
4128,three gorges dam,7,0,0.0,4.0
4129,three laws of robotics,7,0,0.0,2.0
4130,three mile island accident,0,0,0.0,0.0
4131,thrush (bird),0,0,0.0,0.0
4132,thucydides,3,0,0.0,18.0
4133,thulium,1,0,0.0,2.0
4134,thunderstorm,13,1,1.0,3.0
4135,tiananmen square protests of 1989,7,0,0.0,7.0
4136,tibet,22,0,0.0,68.0
4137,tide,18,0,0.0,5.0
4138,tiger,18,0,0.0,4.0
4139,tiger woods,8,0,0.0,2.0
4140,tiger shark,5,0,0.0,4.0
4141,tigris,4,0,0.0,24.0
4142,tijuana,6,0,0.0,6.0
4143,tiktaalik,2,0,0.0,1.0
4144,tim berners-lee,11,0,0.0,7.0
4145,tim henman,4,0,0.0,1.0
4146,timbuktu,2,0,0.0,10.0
4147,time,66,0,0.0,51.0
4148,time zone,26,0,0.0,4.0
4149,timeline of discovery of solar system planets and their natural satellites,1,0,0.0,0.0
4150,timken 1111,4,0,0.0,1.0
4151,timur,1,0,0.0,14.0
4152,tin,5,0,0.0,54.0
4153,tin(ii) chloride,1,0,0.0,1.0
4154,tin whistle,2,0,0.0,4.0
4155,tiridates i of armenia,0,0,0.0,0.0
4156,titanium,9,0,0.0,39.0
4157,titanosauridae,0,0,0.0,0.0
4158,to kill a mockingbird,0,0,0.0,1.0
4159,tobacco,24,0,0.0,61.0
4160,tobacco smoking,18,0,0.0,7.0
4161,tofu,21,0,0.0,9.0
4162,togo,3,0,0.0,114.0
4163,tokelau,1,0,0.0,15.0
4164,tokyo,17,1,1.0,63.0
4165,toluene,2,0,0.0,6.0
4166,tom and jerry (mgm),3,0,0.0,0.0
4167,tone cluster,0,0,0.0,0.0
4168,tonga,6,0,0.0,16.0
4169,tony blair,10,1,1.0,40.0
4170,tooth development,3,0,0.0,1.0
4171,tooth enamel,2,0,0.0,0.0
4172,top of the pops,2,0,0.0,8.0
4173,topology,7,0,0.0,17.0
4174,toraja,0,0,0.0,0.0
4175,tornado,13,0,0.0,9.0
4176,toronto,16,0,0.0,70.0
4177,tottenham hotspur f.c.,5,0,0.0,2.0
4178,tour de france,11,1,1.0,11.0
4179,tourette syndrome,8,0,0.0,3.0
4180,tourism,66,0,0.0,134.0
4181,tower bridge,4,0,0.0,7.0
4182,tower of london,9,0,0.0,49.0
4183,toy,31,0,0.0,2.0
4184,toy story,9,0,0.0,1.0
4185,trabancos river,0,0,0.0,0.0
4186,trade and usage of saffron,0,0,0.0,0.0
4187,trade union,18,0,0.0,14.0
4188,trafalgar square,3,1,1.0,10.0
4189,train,20,0,0.0,17.0
4190,trans-siberian railway,2,0,0.0,2.0
4191,transit of venus,6,0,0.0,6.0
4192,transport,39,0,0.0,29.0
4193,trapdoor spider,2,0,0.0,0.0
4194,treasure island,2,0,0.0,2.0
4195,treaty of devol,0,0,0.0,0.0
4196,treaty of versailles,17,0,0.0,53.0
4197,tree,53,0,0.0,23.0
4198,tree sparrow,3,0,0.0,1.0
4199,tree frog,4,0,0.0,2.0
4200,treecreeper,0,0,0.0,2.0
4201,trench warfare,2,0,0.0,13.0
4202,triassic,10,0,0.0,46.0
4203,triathlon,4,0,0.0,5.0
4204,tribe,21,0,0.0,12.0
4205,triceratops,5,0,0.0,10.0
4206,trichinosis,2,0,0.0,5.0
4207,triggerplant,0,0,0.0,0.0
4208,trigonometric function,8,0,0.0,1.0
4209,trigonometry,1,0,0.0,11.0
4210,trimurti,2,0,0.0,3.0
4211,trinidad and tobago,13,0,0.0,25.0
4212,trinity,9,0,0.0,21.0
4213,"trinity college, cambridge",3,0,0.0,13.0
4214,trinity test,1,0,0.0,1.0
4215,tripitaka,1,0,0.0,7.0
4216,tripoli,3,0,0.0,14.0
4217,triumph of the will,0,0,0.0,2.0
4218,trobairitz,0,0,0.0,0.0
4219,trojan war,90,0,0.0,29.0
4220,troodon,1,0,0.0,1.0
4221,troop sleeper,2,0,0.0,0.0
4222,tropical storm allison,0,0,0.0,1.0
4223,tropical storm ana (2003),4,0,0.0,0.0
4224,tropical storm bilis (2006),0,0,0.0,0.0
4225,tropical storm bonnie (2004),0,0,0.0,0.0
4226,tropical storm chris (2006),0,0,0.0,0.0
4227,tropical storm danielle (1992),0,0,0.0,0.0
4228,tropical storm delta (2005),2,0,0.0,0.0
4229,tropical storm franklin (2005),3,0,0.0,0.0
4230,tropical storm harvey (2005),2,0,0.0,0.0
4231,tropical storm henri (2003),3,0,0.0,0.0
4232,tropical storm isabel (1985),0,0,0.0,0.0
4233,tropical storm larry (2003),1,0,0.0,0.0
4234,tropical storm lee (2005),5,0,0.0,0.0
4235,tropical storm leslie (2000),3,0,0.0,0.0
4236,tropical storm matthew (2004),1,0,0.0,0.0
4237,tropical storm odette (2003),1,0,0.0,0.0
4238,tropical storm vamei,0,0,0.0,0.0
4239,tropical storm zeta (2005),2,0,0.0,0.0
4240,tropical cyclone,73,0,0.0,13.0
4241,tropics,44,0,0.0,20.0
4242,trout,7,0,0.0,18.0
4243,trumpet,5,1,1.0,13.0
4244,tsar bomba,3,0,0.0,4.0
4245,tsunami,22,0,0.0,32.0
4246,tuatara,1,0,0.0,2.0
4247,tuberculosis,16,0,0.0,78.0
4248,tufted duck,5,0,0.0,1.0
4249,tuna,30,0,0.0,16.0
4250,tungsten,7,0,0.0,31.0
4251,tunis,4,0,0.0,15.0
4252,tunisia,16,0,0.0,133.0
4253,tupac shakur,5,0,0.0,3.0
4254,turin,2,0,0.0,16.0
4255,turkey,45,0,0.0,272.0
4256,turkey (bird),16,0,0.0,0.0
4257,turkish republic of northern cyprus,4,0,0.0,22.0
4258,turkish literature,0,0,0.0,0.0
4259,turkmenistan,9,0,0.0,57.0
4260,turks and caicos islands,5,0,0.0,13.0
4261,turmeric,4,0,0.0,3.0
4262,turner syndrome,0,0,0.0,0.0
4263,turquoise,2,0,0.0,5.0
4264,turtle,25,0,0.0,9.0
4265,tutsi,5,0,0.0,14.0
4266,tuvalu,2,0,0.0,17.0
4267,tycho brahe,7,0,0.0,21.0
4268,typewriter,5,0,0.0,3.0
4269,typhoon ewiniar (2006),0,0,0.0,0.0
4270,typhoon saomai (2006),0,0,0.0,0.0
4271,tyrannosaurus,10,0,0.0,15.0
4272,u.s. navy marine mammal program,3,0,0.0,2.0
4273,u.s. open (tennis),17,0,0.0,0.0
4274,u.s. route 66,2,0,0.0,6.0
4275,u.s. state,108,0,0.0,38.0
4276,u2,16,0,0.0,21.0
4277,uss wisconsin (bb-64),0,0,0.0,0.0
4278,ubuntu (linux distribution),6,0,0.0,0.0
4279,uffington white horse,0,0,0.0,0.0
4280,uganda,9,0,0.0,144.0
4281,ukraine,20,0,0.0,193.0
4282,ukulele,0,0,0.0,7.0
4283,ulawun,1,0,0.0,0.0
4284,ultimatum game,3,0,0.0,2.0
4285,ultraviolet,21,0,0.0,92.0
4286,uluru,2,0,0.0,1.0
4287,ulysses s. grant,6,0,0.0,27.0
4288,umbrella cockatoo,0,0,0.0,0.0
4289,underground (stories),0,0,0.0,0.0
4290,union flag,4,0,0.0,9.0
4291,union station (san diego),6,0,0.0,0.0
4292,united arab emirates,17,0,0.0,71.0
4293,united kingdom,906,0,0.0,719.0
4294,united kingdom national football team,0,0,0.0,0.0
4295,united malays national organisation,1,0,0.0,3.0
4296,united nations,209,1,1.0,376.0
4297,united states,2251,1,4.0,1492.0
4298,united states bill of rights,11,0,0.0,7.0
4299,united states congress,20,0,0.0,27.0
4300,united states constitution,55,0,0.0,40.0
4301,united states declaration of independence,31,0,0.0,6.0
4302,united states house of representatives,20,1,1.0,18.0
4303,united states numbered highways,1,0,0.0,0.0
4304,united states senate,20,0,0.0,29.0
4305,united states virgin islands,13,0,0.0,9.0
4306,united states dollar,57,0,0.0,13.0
4307,united for peace and justice,0,0,0.0,0.0
4308,universe,56,0,0.0,75.0
4309,university,51,0,0.0,46.0
4310,university of bristol,4,0,0.0,9.0
4311,university of cambridge,42,0,0.0,22.0
4312,university of chicago,24,1,1.0,35.0
4313,university of texas at austin,2,0,0.0,3.0
4314,unix,19,0,0.0,35.0
4315,ununbium,4,0,0.0,0.0
4316,ununhexium,3,0,0.0,1.0
4317,ununoctium,5,0,0.0,4.0
4318,ununpentium,2,0,0.0,2.0
4319,ununquadium,1,0,0.0,1.0
4320,ununtrium,4,0,0.0,2.0
4321,upsilon andromedae,2,0,0.0,2.0
4322,upsilon andromedae b,2,0,0.0,4.0
4323,upsilon andromedae c,0,0,0.0,2.0
4324,upsilon andromedae d,1,0,0.0,1.0
4325,uranium,20,0,0.0,83.0
4326,uranus,9,0,0.0,34.0
4327,urial,3,0,0.0,0.0
4328,ursuline convent riots,0,0,0.0,0.0
4329,uruguay,6,0,0.0,47.0
4330,utilitarianism,4,0,0.0,14.0
4331,utrecht (city),2,0,0.0,0.0
4332,uzbekistan,4,0,0.0,75.0
4333,vacutainer,0,0,0.0,0.0
4334,valparaíso,2,0,0.0,5.0
4335,vampire,15,0,0.0,4.0
4336,vampire bat,5,0,0.0,0.0
4337,van halen,6,0,0.0,2.0
4338,vanadium,2,0,0.0,13.0
4339,vancouver,13,1,2.0,24.0
4340,vanilla,12,0,0.0,12.0
4341,vanuatu,2,0,0.0,22.0
4342,varanasi,1,0,0.0,4.0
4343,vasco da gama,4,0,0.0,21.0
4344,vatican city,27,0,0.0,48.0
4345,vegetable,46,0,0.0,18.0
4346,vegetation,11,0,0.0,16.0
4347,velociraptor,12,0,0.0,9.0
4348,venezuela,15,0,0.0,94.0
4349,venn diagram,3,0,0.0,0.0
4350,venus,17,0,0.0,41.0
4351,venus and adonis (opera),0,0,0.0,0.0
4352,vernon kell,0,0,0.0,0.0
4353,vertebrate,116,0,0.0,17.0
4354,vestigial structure,3,0,0.0,1.0
4355,vicia faba,2,0,0.0,0.0
4356,victor hugo,5,0,0.0,12.0
4357,"victoria, seychelles",0,0,0.0,0.0
4358,victoria cross,1,0,0.0,15.0
4359,victoria of the united kingdom,21,0,0.0,0.0
4360,video,23,0,0.0,13.0
4361,vienna,14,1,1.0,102.0
4362,vietnam,24,0,0.0,147.0
4363,vietnam war,34,0,0.0,90.0
4364,viking,38,0,0.0,41.0
4365,vinaya,4,0,0.0,8.0
4366,vincent van gogh,8,1,1.0,10.0
4367,virgil,9,0,0.0,29.0
4368,virginian railway,2,0,0.0,13.0
4369,virtuti militari,2,0,0.0,4.0
4370,virus,31,0,0.0,6.0
4371,visual arts,14,0,0.0,11.0
4372,vitamin,25,0,0.0,11.0
4373,vitamin c,25,0,0.0,28.0
4374,vitamin d,23,0,0.0,20.0
4375,vitus bering,2,0,0.0,2.0
4376,vivien leigh,10,0,0.0,4.0
4377,vladimir lenin,10,0,0.0,30.0
4378,vodafone,5,0,0.0,5.0
4379,volcanic pipe,5,0,0.0,1.0
4380,volcano,57,0,0.0,42.0
4381,vole,0,0,0.0,1.0
4382,volga river,3,0,0.0,7.0
4383,volleyball,9,0,0.0,27.0
4384,volt,7,0,0.0,6.0
4385,voltaire,10,0,0.0,46.0
4386,voting,8,0,0.0,2.0
4387,vowel,14,0,0.0,13.0
4388,voynich manuscript,1,0,0.0,0.0
4389,vulgar latin,6,0,0.0,8.0
4390,vulture,5,0,0.0,1.0
4391,w. mark felt,2,0,0.0,1.0
4392,wta tour championships,0,0,0.0,1.0
4393,wader,4,0,0.0,4.0
4394,waheguru,3,0,0.0,1.0
4395,wake island,2,0,0.0,6.0
4396,wales,43,1,1.0,172.0
4397,wall street,19,0,0.0,14.0
4398,wallaby,3,0,0.0,1.0
4399,wallis and futuna,1,0,0.0,4.0
4400,walrus,10,0,0.0,9.0
4401,walt disney,12,0,0.0,10.0
4402,walt whitman,7,0,0.0,15.0
4403,walter raleigh,0,0,0.0,7.0
4404,walter scott,2,0,0.0,14.0
4405,war,58,0,0.0,68.0
4406,war and peace,4,0,0.0,6.0
4407,war in somalia (2006–present),2,0,0.0,0.0
4408,war of the league of cambrai,2,0,0.0,2.0
4409,war of the spanish succession,5,0,0.0,22.0
4410,ward cunningham,1,0,0.0,2.0
4411,warren g. harding,1,0,0.0,5.0
4412,wars of castro,0,0,0.0,0.0
4413,wars of the roses,11,0,0.0,16.0
4414,warsaw,10,1,3.0,37.0
4415,warsaw uprising (1794),0,0,0.0,0.0
4416,wasabi,7,0,0.0,3.0
4417,"washington, d.c.",64,1,2.0,132.0
4418,washington metro,4,0,0.0,2.0
4419,washington streetcars,0,0,0.0,0.0
4420,wasp,8,0,0.0,2.0
4421,waste management,3,0,0.0,6.0
4422,watch,13,0,0.0,4.0
4423,watchmen,6,0,0.0,2.0
4424,water,160,0,0.0,193.0
4425,water buffalo,6,0,0.0,6.0
4426,water polo,5,0,0.0,3.0
4427,water purification,4,0,0.0,2.0
4428,water resources,7,0,0.0,3.0
4429,watercolor painting,3,0,0.0,0.0
4430,watling street,2,0,0.0,6.0
4431,wave,37,0,0.0,14.0
4432,wave–particle duality,4,0,0.0,1.0
4433,wayne rooney,5,0,0.0,4.0
4434,weakest link,0,0,0.0,1.0
4435,weapon,11,0,0.0,4.0
4436,weasel,6,0,0.0,2.0
4437,weather,48,0,0.0,30.0
4438,weather forecasting,4,0,0.0,3.0
4439,weather map,0,0,0.0,0.0
4440,weed,22,0,0.0,4.0
4441,weight training,3,0,0.0,2.0
4442,weimar republic,4,0,0.0,27.0
4443,welding,9,0,0.0,16.0
4444,wellington,4,0,0.0,26.0
4445,welsh law,1,0,0.0,4.0
4446,wernher von braun,6,0,0.0,10.0
4447,wessex,4,0,0.0,29.0
4448,west bank,6,0,0.0,30.0
4449,west flemish,4,0,0.0,7.0
4450,west virginia,12,0,0.0,42.0
4451,western front (world war i),2,0,0.0,0.0
4452,western roman empire,32,0,0.0,27.0
4453,western sahara,17,0,0.0,45.0
4454,western painting,0,0,0.0,1.0
4455,westminster abbey,16,1,3.0,94.0
4456,westminster system,2,0,0.0,4.0
4457,weston-super-mare,1,0,0.0,3.0
4458,westport country playhouse,0,0,0.0,0.0
4459,weyauwega derailment,0,0,0.0,0.0
4460,weymouth,3,0,0.0,7.0
4461,weyto language,0,0,0.0,0.0
4462,whale,38,0,0.0,8.0
4463,whale shark,41,0,0.0,6.0
4464,whale song,3,0,0.0,2.0
4465,wheat,42,0,0.0,61.0
4466,where did our love go,1,0,0.0,1.0
4467,whipworm,1,0,0.0,0.0
4468,white's tree frog,0,0,0.0,2.0
4469,white-tailed eagle,3,0,0.0,1.0
4470,white mountain art,0,0,0.0,0.0
4471,white wagtail,0,0,0.0,0.0
4472,white cliffs of dover,0,0,0.0,2.0
4473,whitethroat,0,0,0.0,0.0
4474,whitney joins the jams,0,0,0.0,1.0
4475,whooping crane,1,0,0.0,0.0
4476,wigeon,0,0,0.0,0.0
4477,wikimedia foundation,5,0,0.0,6.0
4478,wikinews,4,0,0.0,2.0
4479,wikipedia,13,0,0.0,16.0
4480,wikipedia text of the gnu free documentation license,52,0,0.0,0.0
4481,wikisource,3,0,0.0,2.0
4482,wikispecies,4,0,0.0,1.0
4483,wild cat,16,0,0.0,3.0
4484,wildebeest,4,0,0.0,5.0
4485,willem barents,0,0,0.0,3.0
4486,william butler yeats,1,0,0.0,13.0
4487,william edington,0,0,0.0,0.0
4488,william ewart gladstone,4,0,0.0,8.0
4489,william gilbert,6,0,0.0,4.0
4490,william gladstone,2,0,0.0,6.0
4491,william harvey,3,0,0.0,5.0
4492,william henry harrison,2,0,0.0,10.0
4493,william hogarth,1,1,2.0,8.0
4494,william howard taft,5,0,0.0,11.0
4495,william iii of england,8,0,0.0,5.0
4496,william ii of england,6,0,0.0,1.0
4497,william iv of the united kingdom,7,0,0.0,0.0
4498,william i of england,8,0,0.0,0.0
4499,william mahone,0,0,0.0,3.0
4500,william mckinley,5,0,0.0,12.0
4501,william n. page,1,0,0.0,1.0
4502,william pitt the younger,4,0,0.0,6.0
4503,william renshaw,0,0,0.0,1.0
4504,william shakespeare,108,0,0.0,73.0
4505,william tecumseh sherman,2,0,0.0,6.0
4506,"william thomson, 1st baron kelvin",3,0,0.0,1.0
4507,william wilberforce,6,0,0.0,5.0
4508,william and mary,7,0,0.0,6.0
4509,william the silent,0,0,0.0,1.0
4510,wind,15,0,0.0,24.0
4511,windows 2000,4,0,0.0,13.0
4512,windows vista,7,0,0.0,13.0
4513,windows xp,10,0,0.0,19.0
4514,windsor castle,5,0,0.0,34.0
4515,wine,19,0,0.0,60.0
4516,winfield scott (ship),0,0,0.0,0.0
4517,winfield scott hancock,5,0,0.0,3.0
4518,winston churchill,16,0,0.0,82.0
4519,winston tunnel,0,0,0.0,0.0
4520,winter,12,0,0.0,38.0
4521,witold pilecki,0,0,0.0,4.0
4522,wolf brother,0,0,0.0,0.0
4523,wolfgang amadeus mozart,9,0,0.0,8.0
4524,wolverine,12,0,0.0,2.0
4525,wombat,5,0,0.0,3.0
4526,women's rights,8,0,0.0,8.0
4527,wood,26,0,0.0,49.0
4528,wood pigeon,3,0,0.0,4.0
4529,wood fuel,0,0,0.0,1.0
4530,woodpecker,5,0,0.0,5.0
4531,woodrow wilson,10,0,0.0,42.0
4532,woodruff,0,0,0.0,0.0
4533,woodworking,7,0,0.0,2.0
4534,workchoices,0,0,0.0,1.0
4535,work (thermodynamics),0,0,0.0,0.0
4536,working poor,3,0,0.0,0.0
4537,world bank group,2,0,0.0,3.0
4538,world health organization,53,0,0.0,56.0
4539,world heritage site,28,1,1.0,66.0
4540,world trade organization,17,0,0.0,34.0
4541,world war i,137,0,0.0,428.0
4542,world war ii,408,0,0.0,862.0
4543,world wide web,63,0,0.0,25.0
4544,worm,4,0,0.0,2.0
4545,wowpurchase,0,0,0.0,0.0
4546,wren,2,0,0.0,1.0
4547,wrench,6,0,0.0,2.0
4548,wrestling,5,0,0.0,7.0
4549,wright brothers,3,0,0.0,4.0
4550,writing,25,0,0.0,24.0
4551,wyndham robertson,0,0,0.0,0.0
4552,x-men  the last stand,0,0,0.0,0.0
4553,x window system,5,0,0.0,12.0
4554,x window system protocols and architecture,0,0,0.0,0.0
4555,x window core protocol,0,0,0.0,0.0
4556,xanadu house,0,0,0.0,0.0
4557,xenon,4,0,0.0,13.0
4558,yagan,2,0,0.0,1.0
4559,yak,12,0,0.0,3.0
4560,yamoussoukro,1,0,0.0,4.0
4561,yangtze river,17,0,0.0,17.0
4562,"yarralumla, australian capital territory",0,0,0.0,0.0
4563,yeast,12,0,0.0,19.0
4564,yellow river,4,0,0.0,18.0
4565,yellow fever,8,0,0.0,16.0
4566,yellowhammer,0,0,0.0,0.0
4567,yellowstone national park,65,0,0.0,12.0
4568,yemen,4,0,0.0,108.0
4569,yenisei river,0,0,0.0,0.0
4570,yes minister,1,0,0.0,2.0
4571,yeti,3,0,0.0,1.0
4572,yom kippur war,4,0,0.0,15.0
4573,york,6,0,0.0,35.0
4574,yorkshire dales,3,0,0.0,1.0
4575,yotsuya kaidan,0,0,0.0,0.0
4576,you're still the one,0,0,0.0,0.0
4577,ytterbium,1,0,0.0,6.0
4578,yttrium,2,0,0.0,12.0
4579,yugoslavia,8,0,0.0,43.0
4580,"yungay, peru",0,0,0.0,0.0
4581,yuri gagarin,6,0,0.0,14.0
4582,yuri knorosov,0,0,0.0,1.0
4583,zürich,3,0,0.0,24.0
4584,zx spectrum,2,0,0.0,11.0
4585,zachary taylor,2,0,0.0,13.0
4586,zambezi,2,0,0.0,12.0
4587,zambia,17,0,0.0,106.0
4588,zara yaqob,0,0,0.0,0.0
4589,zebra,15,0,0.0,7.0
4590,zebra shark,7,0,0.0,0.0
4591,zeus,41,1,1.0,45.0
4592,zhang qian,1,0,0.0,8.0
4593,zheng he,2,0,0.0,7.0
4594,ziad jarrah,2,0,0.0,0.0
4595,zimbabwe,20,0,0.0,114.0
4596,zinc,7,0,0.0,72.0
4597,zinc chloride,6,0,0.0,4.0
4598,zion national park,1,0,0.0,4.0
4599,zionism,6,0,0.0,21.0
4600,zirconium,4,0,0.0,11.0
4601,zoroaster,1,0,0.0,5.0
4602,zuid-gelders,0,0,0.0,3.0
4603,zulu,5,0,0.0,14.0
