path,source_article,target_article,human_path_length,shortest_path_length,is_successful,top,center_top,center,center_bottom,bottom,count_images,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing,curv_feats_0,curv_feats_1,curv_feats_2,curv_feats_3,curv_feats_4,curv_feats_5,curv_feats_6,curv_feats_7,curv_feats_8,curv_feats_9,curv_feats_10,curv_feats_11,curv_feats_12,curv_feats_13,curv_feats_14,curv_feats_15,used_top,used_center_bottom,used_bottom,treatment_used_top,prop_scores_used_top,treatment_used_center_bottom,prop_scores_used_center_bottom,treatment_used_bottom,prop_scores_used_bottom,treatment_seq_strictly_increasing,prop_scores_seq_strictly_increasing
eric clapton;antigua and barbuda;guadeloupe;france,eric clapton,rose-ringed parakeet,3,4,0,1,0,0,0,3,3,"[0.038447250511249774, 0.0605108624750077, 0.1794163343061643]","[0.014990223701230663, 0.06813593179797563, 0.1794163343061643, 1.000000000000003]","[True, True]","[True, True, True]",True,True,3.0,-376.3333333333333,530.6452047586347,-989.0,-533.5,-78.0,-70.0,-62.0,2.0,-463.5,632.86056916196,-911.0,-687.25,-463.5,-239.75,-16.0,0,0,1,0,0.17197528977031565,0,0.2302343444221984,1,0.08266486910222634,1,0.36208614688493673
batman;chemistry;ice;soil,batman,banana,3,4,0,2,1,1,0,0,3,"[0.009190633617316353, 0.06358889916656227, 0.03363986397331706]","[0.005340370687588791, 0.06122153157578148, 0.03363986397331706, 1.0000000000000004]","[True, False]","[True, False, True]",False,False,3.0,-87.0,2.0,-89.0,-88.0,-87.0,-86.0,-85.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0,0,1,0.13051117831912884,0,0.12295997996377339,0,0.09302504191427097,0,0.3621829380484294
thor;germany;united states;u.s. state,thor,"levee failures in greater new orleans, 2005",3,4,0,1,2,1,0,0,3,"[0.024258925844870848, 0.2733093299477454, 0.44841659139115103]","[0.009424052050555473, 0.1438225799623208, 0.44841659139115103, 1.0000000000000016]","[True, True]","[True, True, True]",True,True,3.0,-947.3333333333334,694.7620695844969,-1718.0,-1236.5,-755.0,-562.0,-369.0,2.0,193.0,1634.830878103298,-963.0,-385.0,193.0,771.0,1349.0,0,0,0,0,0.11066937291750346,0,0.1488349297458933,0,0.13390452583824541,1,0.46025638277702646
gliding;europe;united kingdom;william shakespeare,gliding,richard iii (play),3,4,0,0,1,1,1,1,2,"[0.026783551146581007, 0.2417890222080024, 0.07374846387416312]","[0.007242930078762242, 0.024041503489332202, 0.07374846387416312, 0.9999999999999996]","[True, False]","[True, True, True]",False,True,3.0,-797.3333333333334,431.119859590501,-1129.0,-1041.0,-953.0,-631.5,-310.0,2.0,321.5,703.5712472806148,-176.0,72.75,321.5,570.25,819.0,0,0,0,0,0.10264703652441505,0,0.09478292228695144,0,0.17729806077845428,0,0.4606294664362869
olmec;pacific ocean;water;life;plant;flower,olmec,jiaogulan,5,4,0,3,0,1,1,1,3,"[0.01633560050043842, 0.06643941719695959, 0.0732956907928176, 0.10087489489736752, 0.23526567369167253]","[0.007498294863594051, 0.011963145503506767, 0.03149453099875453, 0.058535456515132964, 0.23526567369167253, 0.9999999999999994]","[True, True, True, True]","[True, True, True, True, True]",True,True,5.0,-202.2,44.60044842823893,-276.0,-198.0,-197.0,-184.0,-156.0,4.0,10.25,73.58611735012704,-79.0,-30.25,14.0,54.5,92.0,1,0,0,1,0.07862928557123587,0,0.08881159779888342,0,0.07561325498527192,1,0.06695216202329425
gerald ford;world war ii;rhine;germany;frankfurt;ig farben building,gerald ford,ig farben building,5,4,1,0,2,1,2,1,4,"[0.06147049928964237, 0.09380670486500417, 0.15172070285965433, 0.2402941661721988, 0.15679763875964634]","[0.018930985602496064, 0.06712076374131447, 0.012747026781243613, 0.07437200688659906, 0.15679763875964634, 1.0000000000000022]","[True, True, True, False]","[True, False, True, True, True]",False,False,5.0,-399.8,363.86975691859857,-794.0,-793.0,-204.0,-160.0,-48.0,4.0,186.25,587.7427867131448,-634.0,-41.5,373.0,600.75,633.0,0,0,0,0,0.06772457251134842,0,0.10535381099860318,0,0.044161955042730044,0,0.06623804354335942
bob marley;africa;rice;asia;people's republic of china;china,bob marley,giant panda,5,4,0,3,1,1,1,0,5,"[0.021712236778825937, 0.05580202264334406, 0.06496921147119125, 0.22675210673970284, 0.6813834030398858]","[0.013491847741561059, 0.09865200122460907, 0.05108988342540187, 0.21435976227652864, 0.6813834030398858, 1.0000000000000013]","[True, True, True, True]","[True, False, True, True, True]",True,False,5.0,-445.4,115.19027736749312,-581.0,-502.0,-454.0,-420.0,-270.0,4.0,-19.75,194.2479086116502,-184.0,-166.75,-63.5,83.5,232.0,1,0,0,1,0.08021219477789003,0,0.1016265514367078,0,0.12222426851132519,1,0.0814197946963586
skylark;north america;earth;iron;gold;19th century,skylark,prospecting,5,4,0,0,2,2,1,1,5,"[0.022359114538094322, 0.09456767540370772, 0.07369636742221027, 0.07606076770160079, 0.042610649665143274]","[0.012166278094814615, 0.11201159557885279, 0.025311399846016276, 0.036868219668203334, 0.042610649665143274, 1.0000000000000024]","[True, False, True, False]","[True, False, True, True, True]",False,False,5.0,-338.4,70.18760574346443,-425.0,-369.0,-344.0,-320.0,-234.0,4.0,14.0,103.23759005323592,-135.0,-15.75,52.5,82.25,86.0,0,0,0,0,0.07803776619853593,0,0.11235354219443366,0,0.09090997930496689,0,0.08315953143989906
carrot;rabbit;mammal;whale;humpback whale,carrot,humpback whale,4,4,1,1,2,0,1,1,0,"[0.04102281075068869, 0.04732266273814462, 0.12432131992856543, 0.5614388893820424]","[0.009442120260653742, 0.00885400548985013, 0.06044754365127012, 0.5614388893820424, 0.9999999999999982]","[True, True, True]","[False, True, True, True]",True,False,4.0,-91.5,79.22331306713531,-208.0,-107.5,-60.5,-44.5,-37.0,3.0,3.3333333333333335,150.3540266615209,-161.0,-62.0,37.0,85.5,134.0,0,0,0,0,0.10201504644518337,0,0.09126742010934356,0,0.06775961739605951,1,0.1481298199735357
vanadium;chicken;bird;gull;herring gull,vanadium,herring gull,4,4,1,1,0,2,1,1,3,"[0.015468771256713783, 0.15136749047890252, 0.02784497973561689, 0.7941140441359053]","[0.0026467349885187703, 0.022566451562171408, 0.06305022282367617, 0.7941140441359053, 0.9999999999999991]","[True, False, True]","[True, True, True, True]",False,True,4.0,-111.5,117.6392791545409,-284.0,-125.75,-71.5,-57.25,-19.0,3.0,18.0,214.4131525816455,-211.0,-80.0,51.0,132.5,214.0,0,0,0,0,0.10307120234505363,0,0.08903146863166964,0,0.07007853509863372,0,0.14817207509144692
batman;scotland;lion;mammal;animal,batman,penguin,4,4,0,0,1,3,1,0,3,"[0.00982469648640849, 0.023233351857005764, 0.06584703656220749, 0.0724197183196405]","[0.005165981137108375, 0.014619299198104547, 0.02090111277622261, 0.0724197183196405, 1.0]","[True, True, True]","[True, True, True, True]",True,True,4.0,-320.5,157.74557574355822,-532.0,-389.5,-290.0,-221.0,-170.0,3.0,-63.333333333333336,233.03504743564503,-294.0,-181.0,-68.0,52.0,172.0,0,0,0,0,0.09972236683568626,0,0.10627945294866274,0,0.09269374429849235,1,0.15668317764689252
azerbaijani people;ottoman empire;north africa;africa;south africa,azerbaijani people,african penguin,4,4,0,1,1,1,1,1,4,"[0.0831099815443841, 0.07200129930295382, 0.4192155578415994, 0.5288559985334571]","[0.049135467210711554, 0.05601968020034042, 0.2117105220792156, 0.5288559985334571, 1.0000000000000007]","[False, True, True]","[True, True, True, True]",False,True,4.0,-355.5,183.95742261005216,-521.0,-511.25,-358.5,-202.75,-184.0,3.0,-104.0,191.47062437878037,-324.0,-168.5,-13.0,6.0,25.0,0,0,0,0,0.09353769788744339,0,0.11372244488724167,0,0.0762293770204641,0,0.1568002660621009
abbasid;aristotle;politics;communism;karl marx;das kapital,abbasid,das kapital,5,4,1,1,1,0,2,2,4,"[0.02856638120405382, 0.16394701647595364, 0.17343484754201052, 0.4445605845961321, 0.6026844733549782]","[0.019144212279287948, 0.12245107589378573, 0.15950430446576713, 0.2605263212290548, 0.6026844733549782, 0.9999999999999991]","[True, True, True, True]","[True, True, True, True, True]",True,True,5.0,-129.6,60.29344906372499,-229.0,-126.0,-120.0,-107.0,-66.0,4.0,13.5,93.95211546314432,-103.0,-30.25,17.5,61.25,122.0,0,0,0,0,0.08127122887146962,0,0.07424214525470892,0,0.06525525995026396,1,0.05856301711245677
canadian charter of rights and freedoms;canada;petroleum;carbon;periodic table;gadolinium,canadian charter of rights and freedoms,gadolinium,5,4,1,0,2,1,2,1,3,"[0.2698689299583445, 0.06762123240193693, 0.09005864429403337, 0.10897071021802836, 0.1084230201980994]","[0.008081338240131469, 0.00998396315123008, 0.017747617247365143, 0.066020297112217, 0.1084230201980994, 0.9999999999999981]","[False, True, True, False]","[True, True, True, True, True]",False,True,5.0,-263.6,184.10133079366915,-588.0,-231.0,-180.0,-177.0,-142.0,4.0,111.5,165.41765322963568,-3.0,27.75,46.0,129.75,357.0,0,0,0,0,0.07576544987663857,0,0.098037543126383,0,0.08725794941224398,0,0.058543161483707806
french guiana;atlantic ocean;earth;dinosaur;sauropodomorpha,french guiana,ammosaurus,4,4,0,0,2,1,1,1,4,"[0.08116815473842266, 0.11745943188759822, 0.061519971628409914, 0.22888870223617572]","[0.010772826954064832, 0.019666771449051403, 0.03609878401293144, 0.22888870223617572, 1.0000000000000007]","[True, False, True]","[True, True, True, True]",False,True,4.0,-244.0,119.1161897756416,-392.0,-296.75,-239.5,-186.75,-105.0,3.0,53.333333333333336,159.93852985860954,-127.0,-9.0,109.0,143.5,178.0,0,0,0,0,0.09828035248072542,0,0.10819204600158176,0,0.08592730227290514,0,0.17571549725408223
batman;scotland;atlantic ocean;antarctica;penguin,batman,penguin,4,4,1,1,0,1,1,2,4,"[0.00982469648640849, 0.08255422850652196, 0.11923898344702726, 0.14265761063721744]","[0.007088993013483342, 0.011371497780726728, 0.022169831328953844, 0.14265761063721744, 1.000000000000002]","[True, True, True]","[True, True, True, True]",True,True,4.0,-254.25,125.51859092049538,-360.0,-346.5,-284.5,-192.25,-88.0,3.0,84.66666666666667,88.96253893259417,-18.0,57.5,133.0,136.0,139.0,0,0,0,0,0.09709261669540871,0,0.0999188144439055,0,0.08506393804151448,1,0.17559272312895594
mercantilism;british empire;italy;vatican city;pope benedict xvi;pope,mercantilism,list of popes,5,4,0,1,2,1,1,1,5,"[0.09773736091130676, 0.12844901747980703, 0.16970513431573833, 0.2971037844072839, 0.5902776340013058]","[0.018918648542617652, 0.04338846309434874, 0.09255646550506356, 0.35811689858441004, 0.5902776340013058, 1.0000000000000007]","[True, True, True, True]","[True, True, True, True, True]",True,True,5.0,-235.2,250.48892191073045,-677.0,-156.0,-150.0,-140.0,-53.0,4.0,4.0,434.3899937460193,-521.0,-195.5,5.0,204.5,527.0,0,0,0,0,0.07996909945632814,0,0.06864640640297995,0,0.07270429337722419,1,0.04494174044376616
dove;scientific classification;charles darwin;university of cambridge;science;paleontology,dove,environmental science,5,4,0,1,0,2,2,1,5,"[0.02500072302702721, 0.05447885467023273, 0.07862919059883122, 0.07710557416377549, 0.04523704418161094]","[0.004029276161224669, 0.06126554365338621, 0.13237297129352601, 0.018001515374281636, 0.04523704418161094, 0.9999999999999989]","[True, True, False, False]","[True, True, False, True, True]",False,False,5.0,-199.4,196.0938550796531,-541.0,-179.0,-131.0,-79.0,-67.0,4.0,118.5,241.4035349092193,-52.0,-49.0,32.0,199.5,462.0,0,0,0,0,0.07284219257235588,0,0.06352479480524527,0,0.07229816086402706,0,0.04484063547750339
black seminoles;mexico;education;mathematics;trigonometry,black seminoles,trigonometry,4,4,1,0,0,2,2,1,4,"[0.06603073494844572, 0.06975722865604397, 0.08258570710926162, 0.09246121629389102]","[0.0050649291237561634, 0.00804562398145372, 0.01633164130220103, 0.09246121629389102, 0.9999999999999994]","[True, True, True]","[True, True, True, True]",True,True,4.0,-169.5,87.40900029935895,-280.0,-211.0,-162.5,-121.0,-73.0,3.0,69.0,104.86181383134664,-51.0,32.0,115.0,129.0,143.0,0,0,0,0,0.09811430236830364,0,0.10144912219877461,0,0.07719954263322144,1,0.16664153529321335
florida east coast railway;coal;electricity;physics;acceleration,florida east coast railway,acceleration,4,4,1,1,1,1,1,1,4,"[0.015841714821890146, 0.07105583891019424, 0.1515114472623169, 0.12254142745771084]","[0.004887278473321461, 0.012982860033773433, 0.03501367883726856, 0.12254142745771084, 0.9999999999999993]","[True, True, False]","[True, True, True, True]",False,True,4.0,-148.75,20.678088241743563,-168.0,-165.0,-151.0,-134.75,-125.0,3.0,4.333333333333333,34.50120770833006,-30.0,-13.0,4.0,21.5,39.0,0,0,0,0,0.10092697795066677,0,0.10267012686886245,0,0.082375038703652,0,0.1666808668995113
canaletto;george iii of the united kingdom;united states;cinema of the united states;star wars episode iv  a new hope,canaletto,star wars episode iv  a new hope,4,4,1,3,1,1,0,0,2,"[0.03990639837907386, 0.12578499454751454, 0.13966124285229717, 0.21861147949177906]","[0.016546403006899593, 0.06515067009139137, 0.05692998253246181, 0.21861147949177906, 1.0000000000000009]","[True, True, True]","[True, False, True, True]",True,False,4.0,-496.25,747.7554747375642,-1602.0,-629.25,-172.0,-39.0,-39.0,3.0,0.0,1448.4360531276484,-1563.0,-648.5,266.0,781.5,1297.0,1,0,0,1,0.07849388659242072,0,0.09924932612506478,0,0.047852801250050744,1,0.09541137470387763
tao te ching;chinese language;united nations;united states;john f. kennedy,tao te ching,john f. kennedy,4,4,1,1,0,2,1,1,3,"[0.11122223589461787, 0.0745027074795268, 0.30510236928207757, 0.10302254692654826]","[0.010175675997153903, 0.010505921596407515, 0.05328674457631373, 0.10302254692654826, 0.999999999999999]","[False, True, False]","[True, True, True, True]",False,True,4.0,-629.25,697.5745479875251,-1662.0,-697.5,-364.0,-295.75,-127.0,3.0,-75.0,1306.717643563444,-1286.0,-767.5,-249.0,530.5,1310.0,0,0,0,0,0.10203390361988328,0,0.06512113191117463,0,0.11678145457823921,0,0.09523687531789055
william ewart gladstone;mathematics;astronomy;star;red dwarf,william ewart gladstone,red dwarf,4,4,1,0,0,4,0,1,3,"[0.01712543011234361, 0.06761678153757276, 0.4587181094386036, 0.5270576526682743]","[0.0043546939523264805, 0.009739065617078284, 0.2529344614665187, 0.5270576526682743, 0.9999999999999996]","[True, True, True]","[True, True, True, True]",True,True,4.0,-149.75,45.87210481327405,-189.0,-174.75,-163.0,-138.0,-84.0,3.0,35.0,50.02999100539596,-14.0,9.5,33.0,59.5,86.0,0,0,0,0,0.10257789551853237,0,0.09474856928860062,0,0.08330912439297092,1,0.16690889182245175
cattle;milk;calcium;periodic table;ununtrium,cattle,ununtrium,4,4,1,1,2,1,0,1,2,"[0.12375325059940365, 0.06709552169927002, 0.11359119618454783, 0.24771138836714676]","[0.004036879858518864, 0.011140674717505026, 0.051845476073132564, 0.24771138836714676, 1.0000000000000002]","[False, True, True]","[True, True, True, True]",False,True,4.0,-127.0,30.539591789456953,-150.0,-141.75,-138.0,-123.25,-82.0,3.0,-19.0,33.406586176980134,-55.0,-34.0,-13.0,-1.0,11.0,0,0,0,0,0.10574392847258286,0,0.09792702295723785,0,0.08105934373451057,0,0.16684838913377256
marjoram;europe;cold war;nuclear weapon;history of nuclear weapons,marjoram,history of nuclear weapons,4,4,1,3,0,0,1,1,3,"[0.013489697200019725, 0.1283270120952604, 0.14525319823214086, 0.8012166309337476]","[0.003937563317751868, 0.05494866717577517, 0.2709837590508501, 0.8012166309337476, 1.000000000000002]","[True, True, True]","[True, True, True, True]",True,True,4.0,-358.5,425.1764339659478,-969.0,-484.5,-216.5,-90.5,-32.0,3.0,312.3333333333333,296.7428741070851,78.0,145.5,213.0,429.5,646.0,1,0,0,1,0.08342324857785452,0,0.0933484931860146,0,0.08362150283296266,1,0.1258397737211506
nineteen eighty-four;england;bristol;mendip hills;chew valley lake,nineteen eighty-four,chew valley lake,4,4,1,1,1,1,1,1,2,"[0.07963273761478236, 0.14342015666442987, 0.10400866015400256, 0.1963672251851473]","[0.021405740323407012, 0.06772093084999047, 0.24183528031111556, 0.1963672251851473, 1.0000000000000013]","[True, False, True]","[True, True, False, True]",False,False,4.0,-281.75,353.7516784412478,-796.0,-373.0,-149.5,-58.25,-32.0,3.0,254.66666666666663,275.66344214156027,35.0,100.0,165.0,364.5,564.0,0,0,0,0,0.08670445187402952,0,0.09091686620530866,0,0.07835177098385042,0,0.12602882812797195
zeus;ancient greece;olympic games;basketball;michael jordan,zeus,michael jordan,4,4,1,1,0,0,2,2,3,"[0.06336296826725095, 0.0871092733566014, 0.1037357195511749, 0.25558188514255376]","[0.006091147173291216, 0.017321746605103914, 0.06513042935414856, 0.25558188514255376, 0.999999999999995]","[True, True, True]","[True, True, True, True]",True,True,4.0,-142.5,77.5220398768419,-204.0,-193.5,-166.5,-115.5,-33.0,3.0,52.333333333333336,116.09191760554796,-61.0,-7.0,47.0,109.0,171.0,0,0,0,0,0.10265934773452365,0,0.07728059586097728,0,0.07745484571803722,1,0.15251270756246
romeo and juliet;spanish language;mass media;world wide web;google,romeo and juliet,google,4,4,1,0,1,3,0,1,1,"[0.008694641098681217, 0.03657127547522597, 0.19512106205802576, 0.08608079564840988]","[0.00401093374163401, 0.010763434489458336, 0.059043911748067134, 0.08608079564840988, 0.9999999999999994]","[True, True, False]","[True, True, True, True]",False,True,4.0,-112.0,74.91328320131217,-209.0,-150.5,-99.0,-60.5,-41.0,3.0,56.0,26.90724809414742,26.0,45.0,64.0,71.0,78.0,0,0,0,0,0.09978350478440778,0,0.09404388915017359,0,0.07194865849040617,0,0.15279481534171735
silent film;paris;spain;mexico,silent film,avocado,3,4,0,2,1,1,0,0,3,"[0.03718352576356319, 0.08249356667602066, 0.18474675963371232]","[0.030586271439995028, 0.08486900476430255, 0.18474675963371232, 1.0000000000000029]","[True, True]","[True, True, True]",True,True,3.0,-441.6666666666667,181.02301879411172,-649.0,-505.0,-361.0,-338.0,-315.0,2.0,-23.0,439.8204178980326,-334.0,-178.5,-23.0,132.5,288.0,1,0,0,1,0.1239531281009108,0,0.1888730239200479,0,0.13044883308906474,1,0.4406344408330333
ho chi minh city;france;united kingdom;parliamentary system,ho chi minh city,edward viii of the united kingdom,3,4,0,0,2,1,1,0,4,"[0.08200680385065733, 0.21402039732604736, 0.17118060686902467]","[0.021030140414141987, 0.10280761628309508, 0.17118060686902467, 1.0000000000000004]","[True, False]","[True, True, True]",False,True,3.0,-752.0,457.28218858818457,-1055.0,-1015.0,-975.0,-600.5,-226.0,2.0,374.5,642.7600640985717,-80.0,147.25,374.5,601.75,829.0,0,0,0,0,0.10276851226238182,0,0.0708628106327133,0,0.16747194332665305,0,0.44057217819100386
algerian civil war;petroleum;nitrogen;periodic table;chlorine,algerian civil war,tin(ii) chloride,4,4,0,1,0,1,0,3,2,"[0.028949817521492442, 0.04436887062262376, 0.0702607485710457, 0.11027541935897064]","[0.007511321267184356, 0.04153194345490492, 0.0843305402438083, 0.11027541935897064, 0.9999999999999983]","[True, True, True]","[True, True, True, True]",True,True,4.0,-179.5,18.15672510852843,-197.0,-187.25,-183.5,-175.75,-154.0,3.0,-4.333333333333333,36.29508690350986,-43.0,-21.0,1.0,15.0,29.0,0,0,1,0,0.10161496490905193,0,0.11226524581843059,1,0.08945816144790508,1,0.1784189995730975
john tyler;united states constitution;thomas jefferson;church of england;england,john tyler,english peasants' revolt of 1381,4,4,0,0,2,2,1,0,5,"[0.09693792898763494, 0.09260050288748772, 0.04794100555665696, 0.2960691573127883]","[0.028643794738320395, 0.049772558698677145, 0.04931008078098588, 0.2960691573127883, 1.0000000000000024]","[False, False, True]","[True, False, True, True]",False,False,4.0,-260.25,349.5896403880794,-783.0,-287.25,-101.5,-74.5,-55.0,3.0,-242.66666666666663,362.3649173600189,-661.0,-351.0,-41.0,-33.5,-26.0,0,0,0,0,0.1120891578385331,0,0.19220160137632103,0,0.06794278277881484,0,0.1786660662813618
