,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
14019,Kashmir_region;Saffron;Latin;Rome;Roman_Empire;Claudius,Kashmir_region,Claudius,5,3,1,"[0.04169883834289169, 0.01595129372787062, 0.08641159318478771, 0.2197366543355612, 0.23852352711885125]","[0.009270959270668865, 0.005701796690242508, 0.027336292097449044, 0.04393540468139605, 0.23852352711885125, 1.0000000000000013]","[False, True, True, True]","[False, True, True, True, True]",False,False
19656,Theatre;United_Kingdom;Lake_District;Golden_Eagle;Mammal;Animal,Theatre,Zebra,5,3,0,"[0.05274342217704193, 0.10845209468109908, 0.05795904417497079, 0.05068897554843738, 0.0724197183196405]","[0.008726465548975307, 0.026571319693569424, 0.017812166461600883, 0.030361439260455772, 0.0724197183196405, 1.0]","[True, False, False, True]","[True, False, True, True, True]",False,False
13314,Gordon_Brown;United_Kingdom;Time_zone;United_States;Bald_Eagle;Golden_Eagle,Gordon_Brown,Golden_Eagle,5,3,1,"[0.16543467631352252, 0.07077759436663877, 0.09238728330121934, 0.1144764609299421, 0.3913307078135652]","[0.044533575327544275, 0.05869887927405286, 0.021012765809838588, 0.06158298904373067, 0.3913307078135652, 0.9999999999999982]","[False, True, True, True]","[True, False, True, True, True]",False,False
10149,SimCity;Tornado;Wind;Earth;Planet;Venus,SimCity,Venus,5,3,1,"[0.02118051107827443, 0.17981042172997516, 0.0842040508517707, 0.27185376332025557, 0.24247530197334158]","[0.008133914051596474, 0.03069389965610809, 0.06143931868581225, 0.2908125394934282, 0.24247530197334158, 0.9999999999999999]","[True, False, True, False]","[True, True, True, False, True]",False,False
19973,Tim_Henman;France;Paris;Mona_Lisa;Leonardo_da_Vinci;The_Last_Supper_%28Leonardo%29,Tim_Henman,Last_Supper,5,3,0,"[0.07558979395217634, 0.2513960323012996, 0.046213369777610286, 0.279539968359236, 0.36145497019234923]","[0.014853965117995358, 0.02673447118062012, 0.022733215945255233, 0.2144109420798657, 0.36145497019234923, 1.0000000000000013]","[True, False, True, True]","[True, False, True, True, True]",False,False
20168,Theatre;France;Mediterranean_Sea;Africa;Herbivore;Animal,Theatre,Zebra,5,3,0,"[0.03244773972792075, 0.08170949746040922, 0.11121832348750135, 0.05739435640479188, 0.1533215660685588]","[0.008726465548975307, 0.017002496724862783, 0.0415891531548568, 0.027118296960048503, 0.1533215660685588, 1.0]","[True, True, False, True]","[True, True, False, True, True]",False,False
14304,Lyndon_B._Johnson;Southern_United_States;United_States;Seattle%2C_Washington;Nirvana_%28band%29;Kurt_Cobain,Lyndon_B._Johnson,Kurt_Cobain,5,3,1,"[0.1505210119834094, 0.37858245913607974, 0.09275948927303504, 0.06888086133553036, 0.5958670133093423]","[0.011314507518516169, 0.016643355802215643, 0.016171614635866985, 0.047544390277786855, 0.5958670133093423, 0.9999999999999989]","[True, False, False, True]","[True, False, True, True, True]",False,False
14181,Lawrencium;Geneva;French_language;Spanish_language;Spain;Barcelona,Lawrencium,Barcelona,5,3,1,"[0.042097448362490394, 0.056155132623607294, 0.21031535141702018, 0.4236845802973553, 0.20183580861109338]","[0.006484771890893302, 0.044840894875882546, 0.03354660030872395, 0.10496206380913753, 0.20183580861109338, 0.9999999999999992]","[True, True, True, False]","[True, False, True, True, True]",False,False
19858,Pyramid;Mesopotamia;Soil;Gardening;Plant;Soybean,Pyramid,Bean,5,3,0,"[0.052206972699486154, 0.02280193898452318, 0.03086081369809977, 0.11519390183552922, 0.05554282167285897]","[0.0066084926484246, 0.012784391245114143, 0.03274605590788321, 0.01639156996212635, 0.05554282167285897, 0.9999999999999961]","[False, True, True, False]","[True, True, False, True, True]",False,False
16959,Voynich_manuscript;Language;Middle_East;Iraq;Persian_Empire;Sassanid_Empire,Voynich_manuscript,Sassanid_Empire,5,3,1,"[0.07198113935942568, 0.099952810658976, 0.23325771720050106, 0.12276661469375676, 0.3862133368813756]","[0.015891372349743832, 0.02101466195286538, 0.09381942100705665, 0.0866669185386302, 0.3862133368813756, 0.9999999999999979]","[True, True, False, True]","[True, True, False, True, True]",False,False
15142,Perfect_number;Prime_number;Mathematics;Albert_Einstein;James_Clerk_Maxwell;University_of_Cambridge,Perfect_number,University_of_Cambridge,5,3,1,"[0.4021522168747917, 0.10148103167627545, 0.07952511694075605, 0.07691817890451393, 0.13666816062649007]","[0.012189194995311597, 0.012987467298532304, 0.08543386483486545, 0.035177485720257806, 0.13666816062649007, 1.0000000000000007]","[False, False, False, True]","[True, True, False, True, True]",False,False
14823,Niobium;Russia;Country;Japan;People%27s_Republic_of_China;Nepal,Niobium,Nepal,5,3,1,"[0.015522571767119247, 0.10234027879805571, 0.10006635717248023, 0.18886609287576572, 0.1282269415530742]","[0.008818160964405478, 0.08301157213994466, 0.07829511522417323, 0.08707200833066492, 0.1282269415530742, 1.0000000000000007]","[True, False, True, False]","[True, False, True, True, True]",False,False
13815,Ivan_IV_of_Russia;Russia;Government;Police;19th_century;Politics,Ivan_IV_of_Russia,Politics,5,3,1,"[0.17138038279678044, 0.08642775447206766, 0.10581843888247189, 0.030753541771472798, 0.06569503801157009]","[0.021785011182393673, 0.08011771024829756, 0.3331283381944533, 0.045751717940659124, 0.06569503801157009, 1.000000000000002]","[False, True, False, True]","[True, True, False, True, True]",False,False
16384,Theatre;Aristotle;Biology;Animal;Mammal;Zebra,Theatre,Zebra,5,3,1,"[0.033374696591781626, 0.04354261952629665, 0.12569505374784143, 0.0724197183196405, 0.02639381305403988]","[0.003615741833142461, 0.003851495342490005, 0.01682847640374849, 0.014429096082751143, 0.02639381305403988, 0.9999999999999984]","[True, True, False, False]","[True, True, False, True, True]",False,False
13637,House;Heat;Physics;Chemistry;Periodic_table;Plutonium,House,Plutonium,5,3,1,"[0.056670381276997785, 0.1389036978218602, 0.24569986520417542, 0.22399737325706182, 0.08442820930911578]","[0.014131137804110749, 0.04880046263643387, 0.033093439666331735, 0.05286130900332459, 0.08442820930911578, 0.9999999999999997]","[True, True, False, False]","[True, False, True, True, True]",False,False
9936,Pliocene;Camel;Africa;Lion;Carnivore;Tiger,Pliocene,Tiger,5,3,1,"[0.05382060447067827, 0.05761178299481344, 0.08824656998322776, 0.06275804340164146, 0.14752489311704148]","[0.025241709059540287, 0.026172401297371025, 0.025618156123001442, 0.1898743429258262, 0.14752489311704148, 1.000000000000001]","[True, True, False, True]","[True, False, True, False, True]",False,False
16069,Super_Bowl_XL;Microsoft;United_States;Film;Animation;The_Lion_King,Super_Bowl_XL,The_Lion_King,5,3,1,"[0.023106845703971785, 0.04617786869458176, 0.08152817329194119, 0.3288786045253524, 0.09326579797313383]","[0.01805274159370441, 0.012754503846404839, 0.027444302248325277, 0.15302796191567672, 0.09326579797313383, 0.9999999999999987]","[True, True, True, False]","[False, True, True, False, True]",False,False
14095,Kurt_Cobain;United_States;North_America;Earth;Solar_System;Comet,Kurt_Cobain,Comet,5,3,1,"[0.016171614635866985, 0.3308730019703287, 0.09456767540370772, 0.3319328545283022, 0.2843268623732793]","[0.004566476022445302, 0.017500354199580896, 0.009239320792076702, 0.10083474678932852, 0.2843268623732793, 0.9999999999999997]","[True, False, True, False]","[True, False, True, True, True]",False,False
19892,Asteroid;Trojan_War;Zeus;Norse_mythology;Thor;Heracles,Asteroid,Viking,5,3,0,"[0.020409060568606703, 0.14616034792182886, 0.06113962966545188, 0.26023785506012515, 0.027529450953122588]","[0.007966019429588817, 0.16142212317882657, 0.15648244941248152, 0.03818044252033212, 0.027529450953122588, 1.0000000000000038]","[True, False, True, False]","[True, False, False, False, True]",False,False
17076,William_III_of_England;England;British_Empire;United_States;President_of_the_United_States;Woodrow_Wilson,William_III_of_England,Woodrow_Wilson,5,3,1,"[0.23475866428391876, 0.2394202431294305, 0.24399434543055726, 0.3235514638662403, 0.20082273797295222]","[0.061430935185362565, 0.050537234116095196, 0.08866858324453163, 0.14626581536317595, 0.20082273797295222, 1.0000000000000029]","[True, True, True, False]","[False, True, True, True, True]",False,False
14115,Lake_Kariba;Zambia;Africa;Earth;Solar_System;Venus,Lake_Kariba,Venus,5,3,1,"[0.16641107531317612, 0.2583018291708211, 0.09484044748725055, 0.3319328545283022, 0.23379467618133695]","[0.01772684010164433, 0.011773805901531348, 0.03150488594524703, 0.2908125394934282, 0.23379467618133695, 0.9999999999999999]","[True, False, True, False]","[False, True, True, False, True]",False,False
12092,Blue_shark;Gulf_of_Mexico;United_Kingdom;Great_Britain;England;Portsmouth,Blue_shark,Portsmouth,5,3,1,"[0.07152367205766591, 0.04805934681534058, 0.41522464422348215, 0.3109344525135859, 0.08187196988391267]","[0.007243598226432906, 0.013116075870368678, 0.07396448888467072, 0.040770619055305456, 0.08187196988391267, 1.0000000000000016]","[False, True, False, False]","[True, True, False, True, True]",False,False
11255,Indium;World_War_II;Slavery;Smallpox;Common_cold;Pneumonia,Indium,Pneumonia,5,3,1,"[0.02021956278425559, 0.06522572345250721, 0.03707957936351744, 0.09204513214699914, 0.12819845176286004]","[0.006515060689284303, 0.01312016828373337, 0.01118410707484086, 0.04292716033225736, 0.12819845176286004, 0.999999999999998]","[True, False, True, True]","[True, False, True, True, True]",False,False
16148,T._S._Eliot;Bob_Dylan;Lake_Superior;Minnesota;Winter;Meteorology,T._S._Eliot,Meteorology,5,3,1,"[0.0481118365555125, 0.015168137401424833, 0.15637009971257665, 0.0338759023399507, 0.07601933626519017]","[0.01627191222594921, 0.014354997356102567, 0.01545601320091463, 0.02658348353140383, 0.07601933626519017, 1.000000000000003]","[False, True, False, True]","[False, True, True, True, True]",False,False
15165,Philosophiae_Naturalis_Principia_Mathematica;Calculus;Physical_science;Biology;Lion;Antelope,Philosophiae_Naturalis_Principia_Mathematica,Antelope,5,3,1,"[0.286669777547987, 0.07649587515513322, 0.14435326767307852, 0.030729990619637857, 0.05470931266749668]","[0.006930469177241955, 0.00545928590155202, 0.008599711250514338, 0.04269717582556042, 0.05470931266749668, 0.9999999999999978]","[False, True, False, True]","[False, True, True, True, True]",False,False
11361,Abbasid;Egypt;Red_Sea;Black_Sea;Sea;Dead_Sea,Abbasid,Dead_Sea,5,3,1,"[0.11222270813791353, 0.13441380652401064, 0.32768442652963914, 0.4670970868627658, 0.49558469818593187]","[0.018981143018427335, 0.06254602535989112, 0.37236058922289017, 0.32670689679856457, 0.49558469818593187, 1.0000000000000002]","[True, True, True, True]","[True, True, False, True, True]",True,False
19878,Richard_III_of_England;London;World_War_II;United_States;California;Computer,Richard_III_of_England,Silicon,5,3,0,"[0.08551026719262475, 0.08180450047726688, 0.24978762959933554, 0.21403081917738626, 0.031796628273976765]","[0.013250399408096003, 0.02051271206059197, 0.038167191005433296, 0.036229024125313446, 0.031796628273976765, 1.000000000000001]","[False, True, False, False]","[True, True, False, False, True]",False,False
10428,Child;Medicine;Ancient_Greece;Roman_Empire;Pompeii;Mount_Vesuvius,Child,Mount_Vesuvius,5,3,1,"[0.09518155318188205, 0.03690471363966217, 0.14355633438778312, 0.06423427991266287, 0.4219605330000768]","[0.01736289649726738, 0.012134170950545276, 0.025223793112485408, 0.04104246739372582, 0.4219605330000768, 1.0000000000000018]","[False, True, False, True]","[False, True, True, True, True]",False,False
16562,Theatre;United_Kingdom;British_Empire;South_Africa;Lion;Zebra,Theatre,Zebra,5,3,1,"[0.05274342217704193, 0.325264486047702, 0.21086457300838304, 0.07066733291713002, 0.049161085266737646]","[0.003615741833142461, 0.011883267251390174, 0.010784739842974206, 0.02580268334170492, 0.049161085266737646, 0.9999999999999984]","[True, False, False, False]","[True, False, True, True, True]",False,False
10068,Bath%2C_Somerset;United_Kingdom;France;Middle_Ages;Hundred_Years%27_War;Joan_of_Arc,"Bath, Somerset",Joan_of_Arc,5,3,1,"[0.09948900156535932, 0.21402039732604736, 0.15428185031510044, 0.12922936497701326, 0.34456461550420797]","[0.027348523610565615, 0.06620917957090092, 0.13685582147343578, 0.06521531753293881, 0.34456461550420797, 1.000000000000002]","[True, False, False, True]","[True, True, False, True, True]",False,False
15110,Pelagic_zone;Ocean;Africa;Zimbabwe;World_Health_Organization;Malaria,Pelagic_zone,Malaria,5,3,1,"[0.34381745411407916, 0.07471257524249325, 0.1817255386874926, 0.0636075587077331, 0.12532351273719894]","[0.0064604023429000535, 0.012893653723333032, 0.05156372980792776, 0.0215871150935156, 0.12532351273719894, 1.0000000000000013]","[False, True, False, True]","[True, True, False, True, True]",False,False
12013,Billie_Holiday;Philadelphia;Chicago;Thunderstorm;Tornado;Wind,Billie_Holiday,Wind,5,3,1,"[0.04117146327800376, 0.16946551098692192, 0.018866492190518447, 0.18721817103306357, 0.17981042172997516]","[0.007754714896789322, 0.01876702518709029, 0.019239532300019915, 0.19203959994854267, 0.17981042172997516, 0.9999999999999988]","[True, False, True, False]","[True, True, True, False, True]",False,False
19150,Music;Language;Spanish_language;Europe;Greece;Athens,Music,Eurovision_Song_Contest,5,3,0,"[0.03865131156232674, 0.2157832825651537, 0.12346606169114822, 0.30017633405321076, 0.233789877439601]","[0.027162796247916256, 0.010512647426930248, 0.024000632583452752, 0.08112407302718765, 0.233789877439601, 1.0000000000000042]","[True, False, True, False]","[False, True, True, True, True]",False,False
18469,Hurricane_Andrew;Tropical_cyclone;Atlantic_Ocean;Europe;Norway;Viking,Hurricane_Andrew,Odin,5,3,0,"[0.3009050583273444, 0.18221142015538325, 0.1785057150001124, 0.1791268735749762, 0.07927414118969268]","[0.012554727149814272, 0.017375902127220223, 0.05447482144533657, 0.09356618772248869, 0.07927414118969268, 1.0000000000000009]","[False, False, True, False]","[True, True, True, False, True]",False,False
15536,Robert_Owen;United_States;North_America;South_America;Brazil;Rio_de_Janeiro,Robert_Owen,Rio_de_Janeiro,5,3,1,"[0.07535070255933686, 0.3308730019703287, 0.40199036560535073, 0.31008750953035497, 0.3953784442838156]","[0.0132171021992075, 0.07786366715148685, 0.04110679153662066, 0.08002964661327013, 0.3953784442838156, 0.9999999999999979]","[True, True, False, True]","[True, False, True, True, True]",False,False
15020,PSR_B1620-26c;Hubble_Space_Telescope;World_War_II;Libya;Africa;Tanzania,PSR_B1620-26c,Tanzania,5,3,1,"[0.06552431674174647, 0.028045643889513514, 0.07422415986326371, 0.145948384391241, 0.297117985766552]","[0.00775053445729547, 0.014059572907762103, 0.11525437582756497, 0.06818131026396027, 0.297117985766552, 0.9999999999999999]","[False, True, True, True]","[True, True, False, True, True]",False,False
13629,Homestar_Runner;Japan;Asia;Europe;Republic_of_Ireland;Dublin,Homestar_Runner,Dublin,5,3,1,"[0.03250897332311147, 0.20636543982416286, 0.2653510571326668, 0.16747881537506237, 0.28693709224573516]","[0.013343063391513893, 0.050174291685914425, 0.029992983881707732, 0.06957764460366085, 0.28693709224573516, 0.9999999999999991]","[True, True, False, True]","[True, False, True, True, True]",False,False
11803,Avon_Gorge;Fossil;Carboniferous;Coal;Fossil_fuel;Natural_gas,Avon_Gorge,Natural_gas,5,3,1,"[0.020737337338585043, 0.09271677588231587, 0.12035327865164473, 0.4055015879886493, 0.2713032932140763]","[0.007574638140942858, 0.046864774916677475, 0.023464450862897997, 0.1459450732146448, 0.2713032932140763, 1.0000000000000018]","[True, True, True, False]","[True, False, True, True, True]",False,False
11711,Assyria;Tigris;Iraq;Germany;Berlin;Frederick_II_of_Prussia,Assyria,Frederick_II_of_Prussia,5,3,1,"[0.06216225981366965, 0.2678533142863971, 0.09422618096282834, 0.2918683988550149, 0.11587865631433078]","[0.03321266477396789, 0.007383198447338289, 0.027412231799745265, 0.12079812660973992, 0.11587865631433078, 1.0000000000000004]","[True, False, True, False]","[False, True, True, False, True]",False,False
12930,Effect_of_Hurricane_Katrina_on_New_Orleans;United_States;North_Africa;Africa;Cheetah;Antelope,Effect_of_Hurricane_Katrina_on_New_Orleans,Antelope,5,3,1,"[0.08820677472817579, 0.10134020381240576, 0.4192155578415994, 0.0613845255606442, 0.06939972422712667]","[0.00861111793672067, 0.029967244473473577, 0.024148180854436836, 0.04090929530318092, 0.06939972422712667, 0.9999999999999978]","[True, True, False, True]","[True, False, True, True, True]",False,False
